code,image_file,object_type_raw,object_type,material_raw,material_group,integrity_raw,integrity,part_zone_raw,part_zone,label_is_missing_part_zone,label_is_missing_material,label_is_uncertain_object_type,label_is_uncertain_part_zone
Нейш3А-2018-0248,Нейш3А-2018-0248_orig.jpg,Тарелка,тарелка,Фаянс,faience,Фрагмент,fragment,base,base,False,False,False,False
Нейш3А-2018-0252,Нейш3А-2018-0252_orig.jpg,Тарелка,тарелка,Фаянс,faience,Фрагмент,fragment,base,base,False,False,False,False
Нейш3А-2018-0254,Нейш3А-2018-0254_orig.jpg,Тарелка,тарелка,Фаянс,faience,Фрагмент,fragment,rim,rim,False,False,False,False
Нейш3А-2018-0255,Нейш3А-2018-0255_orig.jpg,Тарелка,тарелка,Фаянс,faience,Фрагмент,fragment,profile,profile,False,False,False,False
Нейш3А-2018-0259,Нейш3А-2018-0259_orig.jpg,Тарелка,тарелка,Фаянс,faience,Фрагмент,fragment,rim,rim,False,False,False,False
Нейш3А-2018-0276,Нейш3А-2018-0276_orig.jpg,Крышка,крышка,Фарфор,porcelain,Целый,whole,unknown,unknown,True,False,False,False
Нейш3А-2018-0288,Нейш3А-2018-0288_orig.jpg,Крышка,крышка,Фаянс,faience,Целый,whole,handle,handle,False,False,False,False
Нейш3А-2018-0349,Нейш3А-2018-0349_orig.jpg,Тарелка,тарелка,Фаянс,faience,Фрагмент,fragment,profile,profile,False,False,False,False
Нейш3А-2018-0350,Нейш3А-2018-0350_orig.jpg,Тарелка,тарелка,Фаянс,faience,Фрагмент,fragment,profile,profile,False,False,False,False
Нейш3А-2018-0373,Нейш3А-2018-0373_orig.jpg,Крышка,крышка,Фаянс,faience,Фрагмент,fragment,lid,lid,False,False,False,False
Нейш3А-2018-0374,Нейш3А-2018-0374_orig.jpg,Тарелка,тарелка,Фаянс,faience,Фрагмент,fragment,rim,rim,False,False,False,False
Нейш3А-2018-0377,Нейш3А-2018-0377_orig.jpg,Тарелка,тарелка,Фаянс,faience,Фрагмент,fragment,base,base,False,False,False,False
Нейш3А-2018-0378,Нейш3А-2018-0378_orig.jpg,Тарелка,тарелка,Фаянс,faience,Фрагмент,fragment,base,base,False,False,False,False
Нейш3А-2018-0384,Нейш3А-2018-0384_orig.jpg,Тарелка,тарелка,Фарфор,porcelain,Фрагмент,fragment,base,base,False,False,False,False
Нейш3А-2018-0394,Нейш3А-2018-0394_orig.jpg,Тарелка,тарелка,Фарфор,porcelain,Фрагмент,fragment,rim,rim,False,False,False,False
Нейш3А-2018-0397,Нейш3А-2018-0397_orig.jpg,Тарелка,тарелка,Фаянс,faience,Фрагмент,fragment,rim,rim,False,False,False,False
Нейш3А-2018-0426,Нейш3А-2018-0426_orig.jpg,Тарелка,тарелка,Фаянс,faience,Фрагмент,fragment,rim,rim,False,False,False,False
Нейш3А-2018-0454,Нейш3А-2018-0454_orig.jpg,Блюдце,блюдце,Стекло,glass,Фрагмент,fragment,base,base,False,False,False,False
Нейш3А-2018-0499,Нейш3А-2018-0499_orig.jpg,Тарелка,тарелка,Фаянс,faience,Фрагмент,fragment,rim,rim,False,False,False,False
Нейш3А-2018-0500,Нейш3А-2018-0500_orig.jpg,Крышка,крышка,Металл,metal,Целый,whole,lid,lid,False,False,False,False
Нейш3А-2018-0572,Нейш3А-2018-0572_orig.jpg,Крышка,крышка,Стекло,glass,Целый,whole,unknown,unknown,True,False,False,False
Нейш3А-2018-0625,Нейш3А-2018-0625_orig.jpg,Тарелка,тарелка,Фарфор,porcelain,Фрагмент,fragment,base,base,False,False,False,False
Нейш3А-2018-0628,Нейш3А-2018-0628_orig.jpg,Тарелка,тарелка,Фаянс,faience,Фрагмент,fragment,base,base,False,False,False,False
Нейш3А-2018-0629,Нейш3А-2018-0629_orig.jpg,Тарелка,тарелка,Фаянс,faience,Фрагмент,fragment,base,base,False,False,False,False
Нейш3А-2018-0645,Нейш3А-2018-0645_orig.jpg,Изразец,изразец,Керамика,ceramic,Фрагмент,fragment,profile,profile,False,False,False,False
Нейш3А-2018-0685,Нейш3А-2018-0685_orig.jpg,Тарелка,тарелка,Фаянс,faience,Фрагмент,fragment,rim,rim,False,False,False,False
Нейш3А-2018-0726,Нейш3А-2018-0726_orig.jpg,Блюдце,блюдце,Фарфор,porcelain,Фрагмент,fragment,base,base,False,False,False,False
Нейш3А-2018-0733,Нейш3А-2018-0733_orig.jpg,Блюдце,блюдце,Фарфор,porcelain,Фрагмент,fragment,profile,profile,False,False,False,False
Нейш3А-2018-0735,Нейш3А-2018-0735_orig.jpg,Блюдце,блюдце,Фарфор,porcelain,Фрагмент,fragment,profile,profile,False,False,False,False
Нейш3А-2018-0737,Нейш3А-2018-0737_orig.jpg,Блюдце,блюдце,Фарфор,porcelain,Фрагмент,fragment,profile,profile,False,False,False,False
Нейш3А-2018-0738,Нейш3А-2018-0738_orig.jpg,Блюдце,блюдце,Фаянс,faience,Фрагмент,fragment,profile,profile,False,False,False,False
Нейш3А-2018-0740,Нейш3А-2018-0740_orig.jpg,Тарелка,тарелка,Фаянс,faience,Фрагмент,fragment,rim,rim,False,False,False,False
Нейш3А-2018-0741,Нейш3А-2018-0741_orig.jpg,Тарелка,тарелка,Фаянс,faience,Фрагмент,fragment,rim,rim,False,False,False,False
Нейш3А-2018-0742,Нейш3А-2018-0742_orig.jpg,Тарелка,тарелка,Фаянс,faience,Фрагмент,fragment,base,base,False,False,False,False
Нейш3А-2018-0855,Нейш3А-2018-0855_orig.jpg,Тарелка,тарелка,Фаянс,faience,Фрагмент,fragment,profile,profile,False,False,False,False
Нейш3А-2018-0806,Нейш3А-2018-0806_orig.jpg,Крышка,крышка,Фарфор,porcelain,Целый,whole,lid,lid,False,False,False,False
Нейш3А-2018-0810,Нейш3А-2018-0810_orig.jpg,Блюдце,блюдце,Фарфор,porcelain,Фрагмент,fragment,profile,profile,False,False,False,False
Нейш3А-2018-0811,Нейш3А-2018-0811_orig.jpg,Блюдце,блюдце,Фарфор,porcelain,Фрагмент,fragment,profile,profile,False,False,False,False
Нейш3А-2018-0812,Нейш3А-2018-0812_orig.jpg,Блюдце,блюдце,Фарфор,porcelain,Целый,whole,unknown,unknown,True,False,False,False
Нейш3А-2018-0817,Нейш3А-2018-0817_orig.jpg,Тарелка,тарелка,Фарфор,porcelain,Фрагмент,fragment,base,base,False,False,False,False
Нейш3А-2018-0821,Нейш3А-2018-0821_orig.jpg,Тарелка,тарелка,Фаянс,faience,Фрагмент,fragment,profile,profile,False,False,False,False
Нейш3А-2018-0831,Нейш3А-2018-0831_orig.jpg,Блюдце,блюдце,Фарфор,porcelain,Фрагмент,fragment,rim,rim,False,False,False,False
Нейш3А-2018-0833,Нейш3А-2018-0833_orig.jpg,Блюдце,блюдце,Фарфор,porcelain,Фрагмент,fragment,profile,profile,False,False,False,False
Нейш3А-2018-0834,Нейш3А-2018-0834_orig.jpg,Блюдце,блюдце,Фарфор,porcelain,Фрагмент,fragment,profile,profile,False,False,False,False
Нейш3А-2018-0837,Нейш3А-2018-0837_orig.jpg,Блюдце,блюдце,Фарфор,porcelain,Фрагмент,fragment,profile,profile,False,False,False,False
Нейш3А-2018-0838,Нейш3А-2018-0838_orig.jpg,Крышка,крышка,Фарфор,porcelain,Целый,whole,lid,lid,False,False,False,False
Нейш3А-2018-0839,Нейш3А-2018-0839_orig.jpg,Блюдце,блюдце,Фарфор,porcelain,Фрагмент,fragment,profile,profile,False,False,False,False
Нейш3А-2018-0844,Нейш3А-2018-0844_orig.jpg,Блюдце,блюдце,Фаянс,faience,Фрагмент,fragment,profile,profile,False,False,False,False
Нейш3А-2018-0847,Нейш3А-2018-0847_orig.jpg,Тарелка,тарелка,Фаянс,faience,Фрагмент,fragment,profile,profile,False,False,False,False
Нейш3А-2018-0848,Нейш3А-2018-0848_orig.jpg,Тарелка,тарелка,Фаянс,faience,Фрагмент,fragment,profile,profile,False,False,False,False
Нейш3А-2018-0850,Нейш3А-2018-0850_orig.jpg,Тарелка,тарелка,Фаянс,faience,Фрагмент,fragment,profile,profile,False,False,False,False
Нейш3А-2018-0851,Нейш3А-2018-0851_orig.jpg,Тарелка,тарелка,Фаянс,faience,Фрагмент,fragment,rim,rim,False,False,False,False
Нейш3А-2018-0856,Нейш3А-2018-0856_orig.jpg,Тарелка,тарелка,Фаянс,faience,Фрагмент,fragment,profile,profile,False,False,False,False
Нейш3А-2018-0861,Нейш3А-2018-0861_orig.jpg,Крышка,крышка,Фаянс,faience,Фрагмент,fragment,rim,rim,False,False,False,False
Нейш3А-2018-0868,Нейш3А-2018-0868_orig.jpg,Изразец,изразец,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
Нейш3А-2018-0871,Нейш3А-2018-0871_orig.jpg,Блюдце,блюдце,Фарфор,porcelain,Фрагмент,fragment,profile,profile,False,False,False,False
Нейш3А-2018-0881,Нейш3А-2018-0881_orig.jpg,Крышка,крышка,Фарфор,porcelain,Фрагмент,fragment,rim,rim,False,False,False,False
Нейш3А-2018-0947,Нейш3А-2018-0947_orig.jpg,Тарелка,тарелка,Фаянс,faience,Фрагмент,fragment,base,base,False,False,False,False
Нейш3А-2018-0949,Нейш3А-2018-0949_orig.jpg,Тарелка,тарелка,Фаянс,faience,Фрагмент,fragment,base,base,False,False,False,False
Нейш3А-2018-0954,Нейш3А-2018-0954_orig.jpg,Изразец,изразец,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
Нейш3А-2018-0955,Нейш3А-2018-0955_orig.jpg,Изразец,изразец,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
Нейш3А-2018-0956,Нейш3А-2018-0956_orig.jpg,Изразец,изразец,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
Нейш3А-2018-0986,Нейш3А-2018-0986_orig.jpg,Крышка,крышка,Керамика,ceramic,Фрагмент,fragment,rim,rim,False,False,False,False
Нейш3А-2018-1034,Нейш3А-2018-1034_orig.jpg,Крышка,крышка,Фаянс,faience,Фрагмент,fragment,rim,rim,False,False,False,False
Нейш3А-2018-1035,Нейш3А-2018-1035_orig.jpg,Крышка,крышка,Фарфор,porcelain,Фрагмент,fragment,rim,rim,False,False,False,False
Нейш3А-2018-1042,Нейш3А-2018-1042_orig.jpg,Тарелка,тарелка,Фаянс,faience,Фрагмент,fragment,profile,profile,False,False,False,False
Нейш3А-2018-1101,Нейш3А-2018-1101_orig.jpg,Блюдце,блюдце,Фарфор,porcelain,Фрагмент,fragment,rim,rim,False,False,False,False
Нейш3А-2018-1137,Нейш3А-2018-1137_orig.jpg,Тарелка,тарелка,Фарфор,porcelain,Фрагмент,fragment,rim,rim,False,False,False,False
Нейш3А-2018-1138,Нейш3А-2018-1138_orig.jpg,Тарелка,тарелка,Фарфор,porcelain,Фрагмент,fragment,profile,profile,False,False,False,False
Нейш3А-2018-1154,Нейш3А-2018-1154_orig.jpg,Тарелка,тарелка,Керамика,ceramic,Фрагмент,fragment,rim,rim,False,False,False,False
Нейш3А-2018-1174,Нейш3А-2018-1174_orig.jpg,Крышка,крышка,Фаянс,faience,Фрагмент,fragment,lid,lid,False,False,False,False
Нейш3А-2018-1178,Нейш3А-2018-1178_orig.jpg,Тарелка,тарелка,Керамика,ceramic,Фрагмент,fragment,profile,profile,False,False,False,False
Нейш3А-2018-1180,Нейш3А-2018-1180_orig.jpg,Блюдце,блюдце,Фарфор,porcelain,Фрагмент,fragment,profile,profile,False,False,False,False
Нейш3А-2018-1182,Нейш3А-2018-1182_orig.jpg,Крышка,крышка,Фарфор,porcelain,Фрагмент,fragment,lid,lid,False,False,False,False
Нейш3А-2018-1186,Нейш3А-2018-1186_orig.jpg,Плитка,плитка,Камень,stone,Фрагмент,fragment,unknown,unknown,True,False,False,False
Нейш3А-2018-1190,Нейш3А-2018-1190_orig.jpg,Тарелка,тарелка,Керамика,ceramic,Фрагмент,fragment,rim,rim,False,False,False,False
Нейш3А-2018-1232,Нейш3А-2018-1232_orig.jpg,Тарелка,тарелка,Керамика,ceramic,Фрагмент,fragment,rim,rim,False,False,False,False
Нейш3А-2018-1282,Нейш3А-2018-1282_orig.jpg,Тарелка,тарелка,Фаянс,faience,Фрагмент,fragment,base,base,False,False,False,False
Нейш3А-2018-1284,Нейш3А-2018-1284_orig.jpg,Тарелка,тарелка,Фаянс,faience,Фрагмент,fragment,profile,profile,False,False,False,False
Нейш3А-2018-1311,Нейш3А-2018-1311_orig.jpg,Крышка,крышка,Фарфор,porcelain,Фрагмент,fragment,profile,profile,False,False,False,False
Нейш3А-2018-1318,Нейш3А-2018-1318_orig.jpg,Блюдце,блюдце,Фарфор,porcelain,Фрагмент,fragment,profile,profile,False,False,False,False
Нейш3А-2018-1357,Нейш3А-2018-1357_orig.jpg,Блюдце,блюдце,Фарфор,porcelain,Фрагмент,fragment,profile,profile,False,False,False,False
Нейш3А-2018-1372,Нейш3А-2018-1372_orig.jpg,Изразец,изразец,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
Нейш3А-2018-1379,Нейш3А-2018-1379_orig.jpg,Крышка,крышка,Фарфор,porcelain,Фрагмент,fragment,profile,profile,False,False,False,False
Нейш3А-2018-1390,Нейш3А-2018-1390_orig.jpg,Миска,миска,Керамика,ceramic,Фрагмент,fragment,profile,profile,False,False,False,False
Нейш3А-2018-1469,Нейш3А-2018-1469_orig.jpg,Крышка,крышка,Фарфор,porcelain,Целый,whole,unknown,unknown,True,False,False,False
Нейш3А-2018-1473,Нейш3А-2018-1473_orig.jpg,Крышка,крышка,Фаянс,faience,Фрагмент,fragment,handle,handle,False,False,False,False
Нейш3А-2018-1476,Нейш3А-2018-1476_orig.jpg,Тарелка,тарелка,Стекло,glass,Фрагмент,fragment,base,base,False,False,False,False
Нейш3А-2018-1509,Нейш3А-2018-1509_orig.jpg,Тарелка,тарелка,Фаянс,faience,Фрагмент,fragment,profile,profile,False,False,False,False
Нейш3А-2018-1527,Нейш3А-2018-1527_orig.jpg,Блюдце,блюдце,Фарфор,porcelain,Фрагмент,fragment,profile,profile,False,False,False,False
Нейш3А-2018-1533,Нейш3А-2018-1533_orig.jpg,Изразец,изразец,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
Нейш3А-2018-1642,Нейш3А-2018-1642_orig.jpg,Миска,миска,Керамика,ceramic,Фрагмент,fragment,base,base,False,False,False,False
Нейш3А-2018-1660,Нейш3А-2018-1660_orig.jpg,Блюдце,блюдце,Керамика,ceramic,Фрагмент,fragment,profile,profile,False,False,False,False
Нейш3А-2018-1671,Нейш3А-2018-1671_orig.jpg,Крышка,крышка,Стекло,glass,Целый,whole,unknown,unknown,True,False,False,False
